artist,artist_playcount,artist_listeners,mbid,rank_global_artist
The Carters,13926492,535421,70356ffc-f45e-4d91-992c-1049dc54e13e,2983
Failure,12396022,422460,f0ed9f50-70b9-4406-9374-7d76ae21a04a,2984
James K,2898866,215321,1b1ecf77-6435-4c3f-9570-9ae941112ade,2985
Bobby Darin,12764425,1374493,1f223eed-aa38-49da-9e76-62ab3adc2e04,2986
MC Du Black,4340505,314652,8725c47a-3225-4631-8370-11c5c5d28564,2987
imase,5574864,391252,bc83173f-c86f-4343-b3e7-aad839a47a54,2988
Meshuggah,48021494,724875,cf8b3b8c-118e-4136-8d1d-c37091173413,2989
Ckay,9424744,719639,,2990
Erasmo Carlos,6769095,412421,c7c9fa4d-262b-45c1-9477-237849654948,2991
Poison Girl Friend,6342678,306239,,2992
Emicida,21423833,388228,7b874216-914f-4f77-b5c4-70f6ff8052ad,2993
Buffalo Traffic Jam,1056840,58853,,2994
sma$her,3460691,305352,,2995
Good Morning,13981354,775889,d72a2dd9-5e23-49fc-9839-e1d232aa536a,2996
Helen Sun,271753,50100,,2997
Anastacia,16478596,1077836,d3b2bec4-b70e-460e-b433-a865ceac2de8,2998
Morcheeba,52572481,1683230,067102ea-9519-4622-9077-57ca4164cfbb,2999
SUPER JUNIOR,44324023,507833,a13898e2-e488-498e-a89c-d0e920f74d4d,3000
物語シリーズ,10791223,388665,,3001
Ivan Cornejo,16263453,236800,81a9fcc1-a954-4749-90d8-5a39001d18ad,3002
Don Broco,12758834,256017,38fd7691-0543-409c-997f-7f15c10394a4,3003
Pablo Chill-E,8095036,119784,,3004
Terno Rei,27722089,261675,6733a849-0e99-4a82-85ec-dc99b21f5474,3005
Warren G,11349480,1138211,85d7666c-d3ce-4e2c-8b1b-f20db7cdae4f,3006
Kara,19846126,358208,31b17f8f-c83e-4f5d-ad86-978f1d880752,3007
32ki,3679203,175036,,3008
Esthero,7220415,470458,681bf706-8664-4658-ab1a-39e1d385fae2,3009
War,8644533,1038287,3e6bbdb8-66c8-439c-a3d9-87391ce88740,3010
Rin,12980480,252851,2aef84c4-6b8a-460c-80ab-7ae62d60ad83,3011
Ambrosia,3868002,426599,1fbed090-3b82-4766-b1e8-abab89e47417,3012
Mick Gordon,16100152,540644,01a36baf-fa2d-4659-8bc2-dbfb5ffed791,3013
UnoTheActivist,18652132,416217,709b9911-7000-41d6-a39a-206ad173640f,3014
Dillom,18498030,169679,bd212fd1-abe7-47c6-9f6f-97d0330f4b74,3015
The Orion Experience,9264479,441105,1b80634e-1cb7-43ee-a5a8-f7ccbabf02b1,3016
André De Shields,5180988,184884,94514e40-ada1-41c7-b333-b08ddbc274bb,3017
Barona,1012391,60204,,3018
punkinloveee,7342604,428315,,3019
Injury Reserve,25218114,520038,4c4fa077-b351-4558-9013-b31e1fbd1d24,3020
LF System,4734003,495260,,3021
AWOLNATION,29908822,1518183,77b29df2-056e-409e-a1b2-5e2bbfe421c4,3022
Roy Woods,11801832,644170,f50cee24-a799-45da-b65f-fb0874cd521d,3023
Within Temptation,102480753,1372267,eace2373-31c8-4aba-9a5c-7bce22dd140a,3024
Local Natives,39358500,1425454,1bbf31dc-dbc0-4a7a-bf3f-48bc665878e1,3025
Timothée Chalamet,4997750,327166,18d0a6fb-2b58-499d-9516-9689b37f01dd,3026
Marc Anthony,10954472,824037,25607613-aceb-445a-8519-83a2ee0f8402,3027
Marcos Valle,7669015,578933,1ba347eb-58e8-45d6-b7e3-09873dc2506a,3028
Kew,2075214,184989,02044e52-62eb-4bd7-848e-a20a6ce89252,3029
Tokyo Tea Room,5009187,370463,f836a8dd-6b20-4d95-9e0f-5b758ff3eeb3,3030
Zero 7,52598206,1819850,c23b637b-97c6-41eb-8ef6-6c724efc80a8,3031
Oden & Fatzo,3022568,293103,70768b77-fa4f-4ce5-afc5-8cf71129cadc,3032
Buena Vista Social Club,24054457,1069660,2a85ecff-41e9-4be1-aca6-c87054a4c334,3033
攬佬SKAI ISYOURGOD,3858303,226348,7da462be-e404-40f0-ac60-f743700f4206,3034
Alek Olsen,8610315,507478,0984b87f-cd86-4865-888c-ea1f30e99387,3035
Phillip Phillips,11258258,789321,838483d3-a803-4194-9754-ad634fba8553,3036
Reol,15202905,324399,aea6ccea-deb0-44bb-886e-d91aa4c358bf,3037
Solya,5669377,231711,bf5b1e24-ee1c-4b8b-8848-e8f50726fc4c,3038
Margo Guryan,9457220,617605,cd2867c5-c2f0-4f86-b8aa-a7be324cb916,3039
Bobby Pulido,2783251,206437,f2d25c16-403e-4dee-87bf-5e8337c84844,3040
Blanco,11473953,384576,77a052f1-0007-4b2c-a526-c16a7e5e8bff,3041
Ocean Alley,10393608,455824,8cf32b06-c5a3-4804-a967-376f88d12aad,3042
Dropkick Murphys,61090665,1435940,e8374874-4178-4869-b92e-fef6bf30dc04,3043
NCT DOJAEJUNG,11886948,259724,37cc872c-22e8-43e1-abc3-5b0f31631acb,3044
Dabeull,4643011,350665,f543ad5c-f165-47bf-bd68-744989828314,3045
Jovem Dionisio,9957718,322838,6e736936-0c9f-4af9-8538-9223dd393d68,3046
Jazmin Bean,14108568,396855,2bb53341-da20-465a-9eee-06e389ed9fc1,3047
Angel Olsen,36570738,903998,185527bf-c293-4c24-8213-ed98fb8976be,3048
she's green,2958528,257141,,3049
Yuke,9864987,112306,a560e6c9-7838-4d2b-8773-7593a103bbdc,3050
NCT JNJM,1180854,37252,,3051
Chanel Beads,4154667,228591,00a8bd6b-4cb2-491c-8fe5-3fca06909973,3052
Yellow Claw,9869378,706199,759abafc-c4eb-4018-8554-f29a9d842779,3053
Hana Stretton,4820522,309541,763c34c8-32f0-4dde-a780-73ba6c1b5e82,3054
Orchestral Manoeuvres in the Dark,20002235,1146648,6d072aa8-c851-49c5-92f9-cbca05f4bed9,3055
Bikini Kill,17968110,775706,1397d045-1603-41fc-80b9-712c18360145,3056
Jesse & Joy,9952854,409945,64b85e52-08db-4995-a6e3-d2a6acc5a058,3057
Flight Facilities,13977505,939757,785e1c02-f535-4fc0-a1d6-23de849ebdcb,3058
OH MY GIRL,22855683,433173,58dccd50-1dcf-4674-8ba6-31058695d24d,3059
Switchfoot,36780207,1300419,ff865aa0-4603-4f79-ae8b-8735332e2cfa,3060
Collective Soul,19701883,1337557,aa266ac7-d919-4132-982e-76cbd95591a7,3061
Skid Row,25304116,1170407,6da0515e-a27d-449d-84cc-00713c38a140,3062
Berryblue,3143565,209915,,3063
Whethan,12267201,894412,9dbb9d00-e2d3-484d-8049-10e5e125913c,3064
Erin LeCount,3318461,112485,52d273ca-1f68-440c-9c37-751358cf0434,3065
Camellia,13891250,227829,337da6ca-2109-400f-8f62-331f386c7264,3066
Orange Caramel,9423140,331363,27b9a365-56c2-4471-b886-d4af635b1fb0,3067
John Travolta,8249643,1070154,94f4c61e-5cf3-4cba-ab3e-9bd5be99f6ab,3068
Danny Elfman,34059450,1608653,5b24fbab-c58f-4c37-a59d-ab232e2d98c4,3069
Lil Dicky,9386303,720778,3268f062-6e76-480a-a384-e1dd2a276afb,3070
Edward Skeletrix,8956784,140403,5af910b2-17c1-4255-9747-f4b0f31258b4,3071
Block B,14056468,374114,977e9297-a7e4-449c-94f0-2c500245d07e,3072
Cody Fry,8791215,588351,8a179406-ff69-438c-9708-2d3ff7f3b2c6,3073
Colbie Caillat,36746288,2049565,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,3074
Moliy,2803660,371751,,3075
DDG,11148045,582328,6b8275bf-566f-4da0-9472-6e4e3aa5441e,3076
Rose Gray,7831823,205851,32a49e9e-2434-49ab-9194-3985d757de40,3077
R. City,4185963,570463,759d57ae-ac3a-4b42-b965-314617a75e4f,3078
"Hank Williams, Jr.",6875962,285832,1d8010a0-b642-4c8f-9c8d-8dc66b7bb81a,3079
Looking Glass,5561685,710266,21387249-8a66-4839-903f-9f5376715320,3080
Converge,51350257,628334,fa31e7d4-a03a-4110-98fc-f8826e95ec25,3081
Stephanie Mabey,2651614,265016,0a74d45c-6b3e-4349-b4f8-a61ba8f4cd4b,3082
Nia Archives,7632912,378379,09d6b57e-9cd9-4a74-b7cb-842b8443a1cd,3083
Florida Georgia Line,13896531,608261,c16817df-0160-490d-a437-c128cbca9218,3084
Take That,26618906,1268043,24d2505b-388c-46cc-8a64-48223ea6d78d,3085
Lloyd Vaan,6173929,501632,d3f9012d-124a-4318-92e0-615cd38addf0,3086
La Obsesion,2502756,40538,,3087
Songs: Ohia,18345174,531544,1305bd7e-27ef-4236-ae87-0a7d435234ca,3088
Griff,13914366,531426,bd359818-634d-48a1-ab92-c13a9e3e3d24,3089
NEIKED,8001510,773832,45d2e2d4-a8eb-402b-9a49-2cc117232feb,3090
Niko B,5956403,275884,4ee91726-feb8-47a3-8d86-3811deda2619,3091
Lil Pump,13364210,739173,65a01fd2-35fb-4817-90d5-ab5506b21161,3092
Caramella Girls,5486780,448211,7795b656-cf48-4ce1-a3f8-0c93e57c32d8,3093
Mata,20451441,131117,e1f16096-475c-4d65-9628-f8a4bc9d463c,3094
Aloboi,3599569,236503,f42ed2b3-3c93-44fa-b61d-93edd27db24c,3095
Samuel Kim,9095887,429648,2d8ef618-048d-492d-91fe-c07a3534eb54,3096
Close Your Eyes,8724450,230779,ff6771be-c48e-4e24-9832-f96d678bcce1,3097
Sabotage,9195912,264098,9f2c381d-aee1-4c64-ab3f-48e330d1b8d5,3098
Mc Negão Original,3959282,143284,,3099
The Stooges,24255197,1366500,794c6bf2-3241-416f-9b8f-24e2d84a1c4b,3100
Ley Soul,3240817,411783,1a305ea1-3ac3-4f65-a2a0-3d8cddb6de61,3101
Susumu Yokota,10887210,510848,7b05d6fe-91e8-4cb9-a401-2a13b1578716,3102
Pale Jay,6154644,529588,dad5fe72-3eda-4cb6-8b04-09b4f8fdeaae,3103
The Stupendium,5866841,230633,1c26c1d5-ec2d-427c-874c-c647c1f67276,3104
New Edition,6045396,649911,b4b94b15-1535-48a4-aa1e-d44e55d75bc5,3105
Sickick,5106819,341638,ef8bad58-7034-4ece-8ee2-fc262a483433,3106
Cities Aviv,13935631,383147,12416eaf-f1b6-4f20-9d00-a6e4376e765b,3107
Caio Ocean,6417581,124140,,3108
Cheat Codes,14095756,933885,8b579b9a-84ef-4975-884f-19e988cfc181,3109
The Jeremy Spencer Band,642852,150578,,3110
Tim Buckley,11884325,694504,8546949d-f46c-45ab-8391-85b26dda6b65,3111
birth day,11048792,476486,,3112
Kraftwerk,42096489,1392486,5700dcd4-c139-4f31-aa3e-6382b9af9032,3113
LOOΠΔ / ODD EYE CIRCLE,19293459,366079,,3114
Timmy Trumpet,8793179,582964,07aceecf-0fa2-4d51-865f-273313cba931,3115
Xavi,7869324,306084,39a06d95-9576-40c6-a93e-e8a2f436c198,3116
Rodríguez,7062091,423061,ec7efa17-5f29-4cbc-b147-54878579bde5,3117
The Amity Affliction,26746823,400487,0bfb9d2b-e732-4f28-b2fe-e1d3db9665f1,3118
Cö shu Nie,9305809,351549,d38d4afb-3c51-4cd5-b6e9-5d4ec71d2440,3119
Snap!,6792676,980534,cd23732d-ffd2-444e-8884-53475d7ac7d9,3120
Nicole Dollanganger,17403804,335389,e0cce4c8-9003-46ea-9761-23dee9f431bd,3121
Engelbert Humperdinck,7586363,652762,62c28bc0-f696-4c50-8e54-5f8e9120bdb8,3122
Amara ctk100,749566,79542,,3123
Cher Lloyd,15560518,1053120,48fbfb0b-92ee-45eb-99c2-0bde4c05962e,3124
SIX,9713005,337571,54dd81b2-fc54-45e9-9e1d-43f22ccea861,3125
✝✝✝ (Crosses),10752711,370846,,3126
PIXY,5757944,151342,42976ddb-0ad5-4baa-9304-f31d7d84e3e0,3127
YUI,26889117,549418,80d1d7e0-fdab-4009-8375-54bd63d74c0e,3128
Coheed and Cambria,66920824,1116179,ae1b47d5-5128-431c-9d30-e08fd90e0767,3129
The Pillows,33237626,517337,f349a0d4-9d8c-4a04-822b-6bf122874d30,3130
Lea Salonga,5450467,603620,67f4ab30-bfe1-483a-a5ae-c6e6067497b8,3131
DJ Guuga,4934146,405044,e6f2029f-1af4-4e7c-b23a-1ecc3de6cf49,3132
Rojuu,19995658,147438,f3818712-f405-4b42-bd6f-02de7b9d9f4a,3133
Bill Evans,27466518,1174799,8247a3f2-3a8e-4256-b322-6c57b03a4e36,3134
MC Meno K,1496137,187229,2a7cca2c-d462-4762-bff9-069047f2720a,3135
"""Weird Al"" Yankovic",26391018,973287,,3136
macseal,6822907,247487,,3137
AnnenMayKantereit,13562653,485379,65daba7b-f387-46cc-a0c8-d0191b099586,3138
Vicente Fernández,8917853,406525,3b829056-d975-4ae7-be3c-20661ce980e8,3139
Alabama Shakes,25355788,1059525,40419b33-18e9-4d5a-a674-30b4bb14bac2,3140
Porcupine Tree,108744095,1089712,169c4c28-858e-497b-81a4-8bc15e0026ea,3141
Don Diablo,10759623,684339,d873aeb7-8bbe-4f79-91b8-0bc11c7ae313,3142
Helmet,14192856,695874,582fee78-d934-4603-9f5c-1729e0ca36b7,3143
Semisonic,12596531,1345956,3037bd18-0079-4e4b-9ce1-758689e210d8,3144
Calum Scott,12100276,782721,68fdc9cc-1094-48bb-942f-66492343e41c,3145
Siames,7534835,315934,,3146
Delegation,3628286,503515,0a4c7d0c-ffca-45a0-bfac-b328c4f0d219,3147
Isles & Glaciers,6505505,270724,f8d7e0b0-807b-4e90-8f93-e2d1deadd727,3148
Astrud Gilberto,15802951,1120241,8d08cabf-03a3-4f38-a815-8197a0984f19,3149
Roberta Flack,7997243,952079,5298bbcb-7330-49bf-a780-2d757f10a20a,3150
Porch Light,1521243,144204,379d3691-2dc6-4616-8d0e-2be91dc63a9f,3151
Purple Disco Machine,10622379,586935,dc71939a-416f-4804-b031-5749287943f9,3152
Tiago PZK,11856361,281113,5013fedb-a4aa-4467-b60e-374d704e5337,3153
Eiafuawn,8580719,524028,2ed50780-960a-4e29-be29-485d9d9bb77d,3154
Los Bunkers,14173788,290545,e99f6d62-f62b-4e1e-8593-33d5696d85f0,3155
Jul,16973071,198881,c1c53ef7-213c-4d4b-9953-68dc0f9f8e7a,3156
Christian Nodal,9327724,283913,7f464f95-2410-4040-a88e-1dbe96f17fcd,3157
BNYX®,2320698,201107,,3158
Edison Lighthouse,5108113,667866,5528ebce-9a4e-4e16-8e75-211e475928d6,3159
Sisqo,3386577,501335,,3160
Kenny Rogers,9683408,937558,c3d14b41-a48d-488f-bfed-ce0597bb0b1f,3161
Kinneret,4372455,397963,707bbfac-0fe4-4c46-abb3-8f7ff5602d8e,3162
Marc Seguí,3903411,221418,b19c09ee-2551-4a7d-b2a5-7148dfa658a2,3163
KARD,15604535,441498,ad4e8332-861d-4a49-8235-b72888714be4,3164
Randy Travis,6525477,495726,09b697e3-a849-4670-ae49-e0b821a6271a,3165
Melody's Echo Chamber,15552195,688929,,3166
Tila Tsoli,2784207,273613,ef5b6695-20ff-422b-be75-bff62c954293,3167
Junko Ohashi,5160440,440451,,3168
Gravagerz,2125141,252697,092b4d23-acf7-4d98-aabd-6162264ead2a,3169
David Byrne,11934327,705724,d4659efb-b8eb-4f03-95e9-f69ce35967a9,3170
MC Kevin,11336674,244775,4fe5e35a-4c41-4431-91d8-3d37813d9df8,3171
Cheap Trick,16925509,1391194,9f870653-72b0-4c6d-8c59-439a95963e09,3172
Rixton,6559152,774794,28aee606-d7a9-4b8d-b234-dd5e0d99c259,3173
Blonde Redhead,44012203,1432802,6821bf3f-5d5b-4b0f-8fa4-79d2ab2d9219,3174
Cro,24093892,416843,6e451eca-359b-4b20-b570-74aa344c365b,3175
Miranda Lambert,17795287,1007110,4eca1aa0-c79f-481b-af8a-4a2d6c41aa5c,3176
Kim,2167323,228213,4a20014c-3b1b-462e-b05b-ba452c794b95,3177
Cold War Kids,41138571,1850250,0741b30d-e15b-4a8c-b2e5-8834a03d6116,3178
Puterrier,4378906,242014,5e521662-a31a-45a2-bf42-26427246e888,3179
Léo Santana,2619404,211424,aa3e587e-36e0-4e25-8dce-e04631cc7f00,3180
Sweet Pill,5750782,270422,a244733a-bb19-442e-9cd8-ba02d68bdad9,3181
Born Without Bones,4158129,198412,756d7448-75e0-4ab4-80a3-3aaed8c32929,3182
Air Supply,12471414,968128,df9a1914-7fad-4900-bdd4-d7811712a2a8,3183
Oscar Lang,9317417,676604,f96b514d-ae79-41bb-9681-4524bf3d5da5,3184
Seals And Crofts,3245942,487476,,3185
ATB,35443927,1372420,22a096ef-c70d-4d70-ae19-4fc2412d4986,3186
Khantrast,7958238,284666,dbf4c8fb-945d-4dd6-93e0-e94ef53fef75,3187
Grupo Marca Registrada,7191648,170267,ae14bfa4-cd8b-40ad-beb3-b5e812cd3b48,3188
Ginger Root,11139214,590241,22dc2681-4260-437e-a570-c4e92e011f68,3189
slowthai,28926685,674974,333e76b4-9606-4fd3-bcb3-8e7660bb4d96,3190
Westwood,1168622,77890,6a023e32-0fbf-4f6e-8e54-afb54d80911e,3191
Alex C.,2539349,237537,6bfb7f3e-b5cc-46da-8b59-7dc22c10ca6b,3192
ATARASHII GAKKO!,12301896,364206,,3193
Girls Rituals,5181807,167327,7362d39c-e22b-4ece-9663-dc6a6a15335e,3194
Hildir Svensson,783167,115228,,3195
Sérgio Mendes,4177488,542990,6bf591c4-b050-478e-9d9f-167394d66c90,3196
Adam Lambert,41740020,1255058,e942594a-91cc-427a-8beb-6815c28e9254,3197
Speaker Knockerz,6483527,308411,8787bb21-9985-4d5f-a73f-d9b63e06ea70,3198
R3hab,15803806,938134,,3199
Nobuo Uematsu,48266284,510654,,3200
Terror Jr,5546323,364940,dd8a3cae-e3b9-45c5-acce-f48cda90024d,3201
Delaney Bailey,11503083,570582,767ed4e4-3846-4777-9a62-c9e4f13adbef,3202
D-Block Europe,17808994,359509,,3203
фрози,5974081,429671,10635bad-bc5b-4eab-8e7d-1a7626e462a4,3204
VK Blanka,2519147,194659,,3205
Evan Honer,4748295,207438,12d9fb76-726d-4abe-9e7a-09b57905df0f,3206
Rachel Zegler,8354061,364449,f491b163-cecd-40e5-a74d-5b379323c951,3207
Chumbawamba,11447751,1023777,7b7b1e6f-e73e-41a0-9d72-8f0b30c6992d,3208
DJ Asul,1752662,120875,,3209
Giga,4970291,193426,f1580b89-66d2-4448-b6c9-52017ce557a4,3210
Suzy Sheer,2604899,148383,cc92aa4b-232a-4dd7-bdd6-d9bdb9c04d1f,3211
Enter Shikari,84090877,904513,329f95db-f02e-40bf-a5f7-0dea11529ce3,3212
Murilo Huff,13172584,213280,1f386900-8b25-497d-bd3f-fe47de03a405,3213
James Marriott,20621966,171710,afe148c6-63ed-43c7-9db1-36fb7c87a44f,3214
Elvis Crespo,4348278,569206,776b2c10-31fe-4c4b-9982-f408279b80a9,3215
Rancid,54773851,1286183,24f8d8a5-269b-475c-a1cb-792990b0b2ee,3216
Paloma Faith,20563036,1190584,f23f6dd0-bfb0-43d5-bf06-eae4315db502,3217
Sparklehorse,22685118,966664,45be8e20-3c3c-4e78-98f0-b5bdecf2f703,3218
Cat Power,88347168,2239516,05755bf1-380c-487f-983f-d1a02401fa28,3219
R. Kelly,22588930,1947518,c2d25856-a09a-4d15-b404-77dd19c19e63,3220
Zach Top,5214256,144040,9939a762-5ca9-4c12-a735-0d62e21df4e3,3221
DAGames,5938707,247088,174bd34d-9e1a-4372-b24d-ca9b5407bf22,3222
De La Rose,1844374,82005,,3223
Torren Foot,3684102,354330,b437f6b2-b18f-4ca3-bb5e-a6e6efd0cedd,3224
Banda MS de Sergio Lizárraga,7355244,232292,,3225
Cranes,8248082,422932,f6dfc44d-5da4-4ed1-949b-32715630dff4,3226
Salt-N-Pepa,7184116,1043760,,3227
Leisure,7505854,518404,890b30b4-d350-4d96-83ee-3ebc26e0b9e3,3228
Wolfmother,44684547,2059551,f0c8f75f-8736-4b1d-b312-9349fcff321d,3229
Autoheart,9368315,328002,eba72c3c-47e5-4541-ae1c-c34b217d38c4,3230
Kelly Rowland,18296871,1568784,31bea673-d23a-4889-8da1-7cb040863268,3231
Sainté,9379838,410698,aebba02a-9dff-43fe-b289-d85068795910,3232
dedwrite,4841757,209056,,3233
Rockwell,6995553,1135042,1125b8c5-c1a7-46bb-b809-eff0a079262a,3234
Linda Perhacs,5997951,423684,89967ce2-3f9a-4dad-b8c8-491bb87b73fe,3235
FKJ,14793955,822343,8ef74994-73f6-459c-a10c-56a16e07b362,3236
no na,1559066,84742,a9d21fba-5b7c-474e-9f12-8ca9910b2fac,3237
Heatmiser,7946491,377921,99a18561-8a7d-4c30-8d3b-31bdf8c4b8ed,3238
The Beths,13241470,343222,4c74fc48-8108-4556-87af-154af74f2ce5,3239
DNA,3685419,528386,97113e01-3faf-495e-9140-0f5913aa32fb,3240
Kurt Cobain,10210113,703706,3c9b356d-d1db-4f4e-a7a3-2d00c1d70255,3241
Zendaya,5311194,522521,5b946a83-b395-4016-b67f-c71690f9a866,3242
Boa,40015258,673352,99dd9355-744b-4a0f-a1ec-c938ffcff914,3243
Péricles,8604515,349010,9af8d356-5bd6-4789-9934-fe5916067ab8,3244
ptasinski,6197390,236799,acbf5b8f-bf06-41f4-80bb-cd80ff5f84db,3245
Noel Gallagher's High Flying Birds,25308914,669616,,3246
Asake,8553829,338088,2b37ba5e-2162-46ca-bbad-f076f6a333bd,3247
Ben&Ben,9223657,183459,c064274e-5d1e-4ac9-aee5-7b984856fd43,3248
Real Boston Richey,5191437,242606,f2e9db7b-4744-4e49-ac18-bb78c9304722,3249
MARQ,3386602,164913,,3250
Humbe,10114879,212020,,3251
Kiiara,7495156,695925,dbc26631-5e61-4ba2-84ff-e1423a1c288a,3252
Machine Head,50671685,1210464,22a1f4d7-81ff-4216-ac06-3387da6bc118,3253
kets4eki,11269688,290272,f67897d4-7c84-4118-90b2-2cb2fafbc168,3254
Irene,6371102,194971,c12fed3f-b7b3-4b5a-86a5-76fcfaa30e34,3255
DJ Topo,4386016,335321,4bf02ef4-2818-42fd-bd35-d0edcf540ad9,3256
Waylon Jennings,13460362,714800,1a46826b-4d73-4e04-8590-f36c9d832f9e,3257
Barenaked Ladies,32562623,1443150,86e736b4-93e2-40ff-9e1c-fb7c63fef5f6,3258
Hoshimachi Suisei,10761829,119073,,3259
The Taxpayers,6355900,338745,e039dd53-7fa2-48eb-a79e-ee2c359d3831,3260
Rag'n'Bone Man,11201320,835188,,3261
Griffinilla,5156469,382149,494cf9cf-eaf0-44cd-bbb0-f2cd6b1fde26,3262
Nattan,7944937,259659,,3263
khai dreams,19810547,643258,ca0cc3c4-924f-4755-a7d4-a7b260ce34da,3264
The Presidents of the United States of America,18467324,1349204,7509421d-1074-442f-be8f-b526167afcb3,3265
RAT BOY,6126683,383621,,3266
Pink Sweat$,15426657,827228,173ae5e2-b5fe-41fc-a908-5465ac8c72eb,3267
Sachin-Jigar,4535591,133505,fdf25d7c-d8f4-4736-ad24-bf2286a61254,3268
quinnie,8820254,490674,c84d132e-0cb6-4f39-8526-f9d0c26f3333,3269
boolymon,5605906,80112,ba6cac6a-868b-4971-9b48-61c38c1a93b8,3270
Limbo,5553963,419450,bd23a6ed-4ffa-451b-a1ab-ac056ce6f069,3271
Requiem for You,4621386,159505,,3272
Memphis May Fire,21694604,535912,681b5ab2-b7dd-4dff-85e9-1e84503ad36a,3273
Demrick,2436699,190918,e20f2448-8e4e-4625-8881-9da8dbe9df24,3274
Auli'i Cravalho,6440554,596868,,3275
Yung Bruh,10464481,204422,dc5cf852-4a53-4ea7-a95e-f55ab6df21a4,3276
Steppenwolf,16165942,1723544,12ff8858-bfcb-4812-a8dd-7e9debf0cbee,3277
Design19,931509,130091,,3278
mexikodro,3200738,112387,,3279
Moloko,26170694,1425609,2f94016a-3880-4d8c-9af9-0e197ee77189,3280
MYTH & ROID,8239672,213987,3ca85e1b-be9b-4b67-91eb-d0f54ff31177,3281
Haute & Freddy,847427,110976,44130072-d72e-4926-8cb7-6163189bc9b0,3282
Nothing,12371673,412383,a9e770a6-9f07-4552-b343-0c9538ef0b09,3283
Ely Oaks,2464394,214306,7ed85dd7-124e-477b-9bdf-81f4b3237042,3284
Elle King,7386697,744395,e7287972-ca8d-4133-a1d6-5446486ed075,3285
Christine Baranski,3842376,416353,30da6a8a-7be2-48d2-8894-8ec8227600d6,3286
Nova,6851202,543855,9b80b740-b45d-492e-9c3a-d8cc7ed00a32,3287
Boy Harsher,12050809,432837,6dc9bc09-a0c7-40f9-b491-f90845927533,3288
CLC,18227819,401216,3b56979c-8c87-4e4e-997a-38c247a560e1,3289
Twisted Sister,16522509,1345340,c6122fee-089f-41c4-a34f-e5f7e5607b05,3290
HOLYCHILD,3575908,278354,738800f7-d90b-4ee7-9100-b870319d880f,3291
Pinback,26764095,854252,1f16a425-2606-4137-a6b7-234b6dabe037,3292
Hippie Sabotage,11428412,693987,d226c337-ab8f-4409-9010-fb0d58e7cf69,3293
Headie One,13949805,505559,2e2c71a6-1ac8-4442-ba00-c4dea71abd64,3294
平田志穂子,12255488,260871,0f6aad7f-c48e-4e1d-94a6-0833d0380cae,3295
Blake Shelton,17877507,1104567,2ad66473-ccb3-41d2-8756-b56680cdfe62,3296
Delacruz,5506723,217681,206202f4-4b2d-40f5-ab7c-7a191cdd805e,3297
Sheff G,19438740,386779,c5ced819-24a0-4ed0-a301-c3609427416e,3298
SISTAR,11342505,364915,f5bff650-07d0-4f8c-bf48-45497f465b79,3299
Lil Tony Official,5928477,126943,5be3fb5f-f9ab-4e24-84e6-f97e26302815,3300
H3adband,605099,79019,,3301
Jessie Reyez,11189196,579552,18f56081-ccd7-4e07-981a-558c20951ccd,3302
Duncan Laurence,9889750,689519,20faff08-d3b7-45ca-a8aa-a85f6bb9eb78,3303
Mamonas Assassinas,10169158,411861,3abca171-d700-4a1f-aa0f-d683c37ef74d,3304
Angra,26203322,442496,b0fe8ef0-d59b-4d41-afee-2d21b59112ab,3305
Lake Street Dive,8774600,458104,584758b2-306b-4aea-8694-3876943c9968,3306
Qendresa,2961185,231096,56a210e8-5482-4b52-a8c4-eaf785cbcb59,3307
2ke,5345670,321096,,3308
Townes Van Zandt,22002213,738586,d67d1a21-6e45-4dd6-aef0-0191ba3796e0,3309
Elena Siegman,3272445,195275,38c71b9e-4bf4-4b92-aa59-514f2e726e8d,3310
Joel Corry,11980090,864645,7b545a9d-0be7-4a32-90ff-154489117216,3311
Loren Allred,4373530,426629,ffb45b37-1bab-4fe1-9e31-5509acb3fd94,3312
ryo (supercell),3266797,279374,,3313
Minnie,5511428,210674,502919b5-44aa-41f4-aab7-52057e86095d,3314
Boris,25975722,611421,57652bf8-cfe8-42e7-b9a7-5572a7080d8d,3315
Cape,1613875,129334,735dd49f-c327-49f4-a600-d9ee8aea99fd,3316
Lil Tracy,14737112,352269,ff94e0f3-8f1a-418a-a0f4-4c4a100603dc,3317
MC Hariel,9265866,274383,a7f06979-b4bb-42c5-b434-9334de7c7019,3318
Floating Points,14581331,563273,69d9c5ba-7bba-4cb7-ab32-8ccc48ad4f97,3319
s0rrow,960586,38276,,3320
Theory of a Deadman,28859844,1317434,183e636e-d41c-43fe-a428-8a034eb20c7b,3321
SG Lewis,12884073,773258,ab413f29-71af-4f7f-8ca8-5ece68beeaf3,3322
Derxan,3695859,93122,,3323
Only The Family,8311366,392489,,3324
Puma Blue,11232529,477944,c4e929ed-f0d2-4794-a800-5f1495612164,3325
Jeff Rosenstock,31768664,389102,14892f45-a103-44f2-bb18-ee4a20d7876e,3326
JP Saxe,9812650,699702,5d27a55a-5731-4ef5-a3ad-d5b44251db0f,3327
Daveed Diggs,5189860,424768,6561ffe8-0c1f-452b-8501-abe229e01bc7,3328
Ñengo Flow,5419945,240623,b7f5054e-c9de-49d8-b0eb-6deefb89b86b,3329
